-0.000001,0.000000,-0.000573,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000573,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000573,0.005000
-0.000001,0.000000,-0.000578,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000573,0.005000
-0.000001,0.000000,-0.000573,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000575,0.005000
-0.000001,0.000000,-0.000573,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000578,0.005000
-0.000001,0.000000,-0.000573,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000573,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000575,0.005000
-0.000001,0.000000,-0.000578,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000578,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000575,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000578,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000575,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000578,0.005000
-0.000001,0.000000,-0.000573,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000573,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000573,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000594,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000573,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000575,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000575,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000578,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000573,0.005000
-0.000001,0.000000,-0.000573,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000578,0.005000
-0.000001,0.000000,-0.000578,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000573,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000573,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.000000,-0.000574,0.005000
-0.000001,0.500000,-550.000574,0.005000
0.000558,0.500000,-549.385796,0.005000
0.004475,0.500000,-545.077559,0.005000
0.017642,0.500000,-530.593919,0.005000
0.022456,0.500000,-525.298169,0.005000
0.028834,0.500000,-518.282953,0.005000
0.039229,0.500000,-506.847876,0.005000
0.053091,0.500000,-491.600426,0.005000
0.060381,0.500000,-483.580753,0.005000
0.064737,0.500000,-478.789024,0.005000
0.068170,0.500000,-475.012714,0.005000
0.093183,0.500000,-447.498729,0.005000
0.102473,0.500000,-437.279513,0.005000
0.118465,0.500000,-419.688277,0.005000
0.148745,0.500000,-386.380776,0.005000
0.167231,0.500000,-366.045430,0.005000
0.180327,0.500000,-351.640155,0.005000
0.193838,0.500000,-336.777884,0.005000
0.220472,0.500000,-307.481020,0.005000
0.233521,0.500000,-293.127343,0.005000
0.244842,0.500000,-280.674168,0.005000
0.264067,0.500000,-259.526385,0.005000
0.272373,0.500000,-250.390100,0.005000
0.279601,0.500000,-242.438445,0.005000
0.299139,0.500000,-220.946980,0.005000
0.301864,0.500000,-217.949569,0.005000
0.308003,0.500000,-211.196694,0.005000
0.319495,0.500000,-198.555552,0.005000
0.328862,0.500000,-188.252233,0.005000
0.333098,0.500000,-183.592499,0.005000
0.342434,0.500000,-173.323148,0.005000
0.358612,0.500000,-155.527140,0.005000
0.369533,0.500000,-143.513979,0.005000
0.383962,0.500000,-127.641891,0.005000
0.398805,0.500000,-111.314718,0.005000
0.419681,0.500000,-88.350588,0.005000
0.426079,0.500000,-81.313342,0.005000
0.435256,0.500000,-71.218423,0.005000
0.443418,0.500000,-62.240262,0.005000
0.456276,0.500000,-48.096928,0.005000
0.475747,0.500000,-26.678226,0.005000
0.489645,0.500000,-11.390601,0.005000
0.503044,0.500000,3.348557,0.005000
0.515325,0.500000,16.856989,0.005000
0.528811,0.500000,31.691873,0.005000
0.530537,0.500000,33.590586,0.005000
0.527573,0.500000,30.330153,0.005000
0.520126,0.500000,22.138436,0.005000
0.504236,0.500000,4.659661,0.005000
0.481601,0.500000,-20.238980,0.005000
0.468187,0.500000,-34.994615,0.005000
0.441852,0.500000,-63.963138,0.005000
0.428571,0.500000,-78.571850,0.005000
0.405097,0.500000,-104.393297,0.005000
0.400266,0.500000,-109.707778,0.005000
0.398904,0.500000,-111.206022,0.005000
0.401635,0.500000,-108.201700,0.005000
0.415005,0.500000,-93.494877,0.005000
0.444045,0.500000,-61.550624,0.005000
0.459256,0.500000,-44.818160,0.005000
0.475897,0.500000,-26.512980,0.005000
0.498441,0.500000,-1.715137,0.005000
0.504278,0.500000,4.705692,0.005000
0.514895,0.500000,16.384779,0.005000
0.519889,0.500000,21.878089,0.005000
0.522072,0.500000,24.278968,0.005000
0.510824,0.500000,11.906320,0.005000
0.501949,0.500000,2.143821,0.005000
0.490779,0.500000,-10.143121,0.005000
0.474050,0.500000,-28.544458,0.005000
0.433535,0.500000,-73.111902,0.005000
0.411969,0.500000,-96.833940,0.005000
0.404439,0.500000,-105.116883,0.005000
0.394690,0.500000,-115.841416,0.005000
0.392460,0.500000,-118.294441,0.005000
0.394101,0.500000,-116.488859,0.005000
0.405686,0.500000,-103.745348,0.005000
0.422851,0.500000,-84.863758,0.005000
0.446201,0.500000,-59.179155,0.005000
0.459525,0.500000,-44.522606,0.005000
0.484832,0.500000,-16.684537,0.005000
0.501235,0.500000,1.357991,0.005000
0.517827,0.500000,19.609419,0.005000
0.527744,0.500000,30.518192,0.005000
0.529507,0.500000,32.457331,0.005000
0.522393,0.500000,24.632191,0.005000
0.501669,0.500000,1.836101,0.005000
0.487038,0.500000,-14.258015,0.005000
0.463683,0.500000,-39.948284,0.005000
0.439575,0.500000,-66.467935,0.005000
0.411497,0.500000,-97.353039,0.005000
0.397960,0.500000,-112.243738,0.005000
0.388113,0.500000,-123.075418,0.005000
0.381254,0.500000,-130.620227,0.005000
0.382829,0.500000,-128.887898,0.005000
0.395526,0.500000,-114.921725,0.005000
0.401004,0.500000,-108.895453,0.005000
0.415608,0.500000,-92.831501,0.005000
0.438818,0.500000,-67.299883,0.005000
0.451623,0.500000,-53.214816,0.005000
0.473312,0.500000,-29.357123,0.005000
0.500366,0.500000,0.403119,0.005000
0.516987,0.500000,18.685579,0.005000
0.525336,0.500000,27.869263,0.005000
0.521779,0.500000,23.956610,0.005000
0.514927,0.500000,16.420120,0.005000
0.494681,0.500000,-5.850445,0.005000
0.472392,0.500000,-30.368555,0.005000
0.447058,0.500000,-58.236461,0.005000
0.425971,0.500000,-81.431885,0.005000
0.408861,0.500000,-100.252986,0.005000
0.394843,0.500000,-115.673188,0.005000
0.381415,0.500000,-130.443267,0.005000
0.379055,0.500000,-133.039943,0.005000
0.387271,0.500000,-124.002050,0.005000
0.390637,0.500000,-120.298826,0.005000
0.404598,0.500000,-104.942642,0.005000
0.415472,0.500000,-92.980515,0.005000
0.427818,0.500000,-79.399849,0.005000
0.441974,0.500000,-63.828302,0.005000
0.452736,0.500000,-51.990295,0.005000
0.478202,0.500000,-23.977454,0.005000
0.484545,0.500000,-17.000480,0.005000
0.494127,0.500000,-6.459976,0.005000
0.507793,0.500000,8.572013,0.005000
0.514073,0.500000,15.480637,0.005000
0.520936,0.500000,23.029271,0.005000
0.526018,0.500000,28.620168,0.005000
0.528763,0.500000,31.639401,0.005000
0.526788,0.500000,29.466583,0.005000
0.521363,0.500000,23.499066,0.005000
0.517639,0.500000,19.403099,0.005000
0.511813,0.500000,12.994154,0.005000
0.500167,0.500000,0.183409,0.005000
